<card qty="2" id="cf022fad-9bad-481f-a468-de45925ce176">Finesse</card>	cf022fad-9bad-481f-a468-de45925ce176	Finesse		Hero	2	Upgrade	🧪						CONDITION.
<card qty="1" id="95445075-c813-4298-8a42-070215d5cb52">Jessica Drew's Apartment</card>	95445075-c813-4298-8a42-070215d5cb52	Jessica Drew's Apartment		Hero	1	Support	👊🏾						LOCATION.
<card qty="2" id="c09267c9-37a7-4a41-bc64-3cf58dd877de">Venom Blast</card>	c09267c9-37a7-4a41-bc64-3cf58dd877de	Venom Blast		Aggression	2	Event	⚡						ATTACK. SUPERPOWER.
<card qty="2" id="f583e099-817c-4594-9683-896af732145c">Pheromones</card>	f583e099-817c-4594-9683-896af732145c	Pheromones		Leadership	2	Event	👊🏾						SUPERPOWER.
<card qty="2" id="2e55477c-5a2a-45a1-a163-ff1a577090a7">Contaminant Immunity</card>	2e55477c-5a2a-45a1-a163-ff1a577090a7	Contaminant Immunity		Protection	2	Event	⚡						SUPERPOWER.
<card qty="2" id="9abfa8aa-bb66-470c-8f57-57543e4cc57b">Inconspicuous</card>	9abfa8aa-bb66-470c-8f57-57543e4cc57b	Inconspicuous		Justice	1	Event	⚡						SKILL. THWART.
<card qty="3" id="5f0ac7ee-918e-4288-b921-e235bfdbcacb">Self-Propelled Glide</card>	5f0ac7ee-918e-4288-b921-e235bfdbcacb	Self-Propelled Glide		Hero	1	Event	🧪						SUPERPOWER.
<card qty="1" id="05d10c63-21c8-45cd-b023-95c11959e459">Spider-Girl</card>	05d10c63-21c8-45cd-b023-95c11959e459	Spider-Girl (Anya Corazon)		Aggression	2	Ally	⚡						AVENGER.
<card qty="3" id="a760b58b-4d79-4810-ad67-9efd9ed0fc85">Press the Advantage</card>	a760b58b-4d79-4810-ad67-9efd9ed0fc85	Press the Advantage		Aggression	1	Event	🧪						ATTACK.
<card qty="3" id="324f6089-58b2-4a76-a969-832700f5726b">Piercing Strike</card>	324f6089-58b2-4a76-a969-832700f5726b	Piercing Strike		Aggression	2	Event	👊🏾						ATTACK.
<card qty="1" id="4a3575c8-e08b-4150-aefb-b67043ed6aec">Spider-Man</card>	4a3575c8-e08b-4150-aefb-b67043ed6aec	Spider-Man (Peter Parker)		Justice	5	Ally	🧪						AVENGER.
<card qty="3" id="2e61816d-d995-427e-8449-5a6daf7c41c4">Skilled Investigator</card>	2e61816d-d995-427e-8449-5a6daf7c41c4	Skilled Investigator		Justice	0	Upgrade	👊🏾						SKILL.
<card qty="3" id="38bd55fd-0e98-4cb5-9375-4ae5d83907d0">Clear the Area</card>	38bd55fd-0e98-4cb5-9375-4ae5d83907d0	Clear the Area		Justice	1	Event	🧪						THWART.
<card qty="1" id="campaign-0000-0000-0000-000000004097">Moon Knight</card>	campaign-0000-0000-0000-000000004097	Moon Knight (Marc Spector)		Campaign	0	Ally	✨						CAPTIVE. HERO FOR HIRE.
<card qty="1" id="campaign-0000-0000-0000-000000004098">Shang-Chi</card>	campaign-0000-0000-0000-000000004098	Shang-Chi		Campaign	0	Ally	✨						CAPTIVE. HERO FOR HIRE.
<card qty="1" id="campaign-0000-0000-0000-000000004099">White Tiger</card>	campaign-0000-0000-0000-000000004099	White Tiger (Angela Del Toro)		Campaign	0	Ally	✨						CAPTIVE. HERO FOR HIRE.
<card qty="1" id="campaign-0000-0000-0000-000000004100">Elektra</card>	campaign-0000-0000-0000-000000004100	Elektra		Campaign	0	Ally	✨						CAPTIVE. HERO FOR HIRE.
<card qty="1" id="campaign-0000-0000-0000-000000004155">Adrenal Stims</card>	campaign-0000-0000-0000-000000004155	Adrenal Stims		Campaign	0	Upgrade	✨						TECH.
<card qty="1" id="campaign-0000-0000-0000-000000004156">Tactical Scanner</card>	campaign-0000-0000-0000-000000004156	Tactical Scanner		Campaign	0	Upgrade	✨						TECH.
<card qty="1" id="campaign-0000-0000-0000-000000004157">Emergency Teleporter</card>	campaign-0000-0000-0000-000000004157	Emergency Teleporter		Campaign	0	Upgrade	✨						TECH.
<card qty="1" id="campaign-0000-0000-0000-000000004158">Laser Cannon</card>	campaign-0000-0000-0000-000000004158	Laser Cannon		Campaign	0	Upgrade	✨						TECH.
<card qty="1" id="campaign-0000-0000-0000-00000004159a">Basic Thwart Upgrade</card>	campaign-0000-0000-0000-00000004159a	Basic Thwart Upgrade		Campaign	-	Upgrade							CONDITION.
<card qty="1" id="campaign-0000-0000-0000-00000004159b">Improved Thwart Upgrade</card>	campaign-0000-0000-0000-00000004159b	Improved Thwart Upgrade		Campaign	-	Upgrade							CONDITION.
<card qty="1" id="campaign-0000-0000-0000-00000004160a">Basic Attack Upgrade</card>	campaign-0000-0000-0000-00000004160a	Basic Attack Upgrade		Campaign	-	Upgrade							CONDITION.
<card qty="1" id="campaign-0000-0000-0000-00000004160b">Improved Attack Upgrade</card>	campaign-0000-0000-0000-00000004160b	Improved Attack Upgrade		Campaign	-	Upgrade							CONDITION.
<card qty="1" id="campaign-0000-0000-0000-00000004161a">Basic Defense Upgrade</card>	campaign-0000-0000-0000-00000004161a	Basic Defense Upgrade		Campaign	-	Upgrade							CONDITION.
<card qty="1" id="campaign-0000-0000-0000-00000004161b">Improved Defense Upgrade</card>	campaign-0000-0000-0000-00000004161b	Improved Defense Upgrade		Campaign	-	Upgrade							CONDITION.
<card qty="1" id="campaign-0000-0000-0000-00000004162a">Basic Recovery Upgrade</card>	campaign-0000-0000-0000-00000004162a	Basic Recovery Upgrade		Campaign	-	Upgrade							CONDITION.
<card qty="1" id="campaign-0000-0000-0000-00000004162b">Improved Recovery Upgrade</card>	campaign-0000-0000-0000-00000004162b	Improved Recovery Upgrade		Campaign	-	Upgrade							CONDITION.
<card qty="1" id="6ec2c3ed-fc82-454a-8c56-cd93d4926975">Red Dagger</card>	6ec2c3ed-fc82-454a-8c56-cd93d4926975	Red Dagger		Hero	3	Ally	⚡						CHAMPION.
<card qty="3" id="9f5c7a89-db16-4018-9206-6b3f5060e07e">Big Hands</card>	9f5c7a89-db16-4018-9206-6b3f5060e07e	Big Hands		Hero	2	Event	👊🏾						ATTACK. SUPERPOWER.
<card qty="3" id="5ccbddf2-b9ee-454c-88e0-038bac272c2e">Sneak By</card>	5ccbddf2-b9ee-454c-88e0-038bac272c2e	Sneak By		Hero	2	Event	🧪						SKILL. THWART.
<card qty="2" id="48c56d87-7f28-4caf-b544-546a18ed2084">Wiggle Room</card>	48c56d87-7f28-4caf-b544-546a18ed2084	Wiggle Room		Hero	0	Event	⚡						DEFENSE. SUPERPOWER.
<card qty="1" id="fa0f33a5-2ee8-43ea-a7a2-442f7add0ba3">Aamir Khan</card>	fa0f33a5-2ee8-43ea-a7a2-442f7add0ba3	Aamir Khan		Hero	1	Support	🧪						PERSONA.
<card qty="1" id="184cf229-45d1-42c8-bc8b-24a9a8859798">Bruno Carrelli</card>	184cf229-45d1-42c8-bc8b-24a9a8859798	Bruno Carrelli		Hero	1	Support	👊🏾						PERSONA.
<card qty="1" id="30a17731-aeca-4150-b805-3d145ffccbf1">Nakia Bahadir</card>	30a17731-aeca-4150-b805-3d145ffccbf1	Nakia Bahadir		Hero	1	Support	⚡						PERSONA.
<card qty="1" id="c7683cc8-6d07-4a41-b957-9fbdacea155f">Biokinetic Polymer Suit</card>	c7683cc8-6d07-4a41-b957-9fbdacea155f	Biokinetic Polymer Suit		Hero	1	Upgrade	🧪						ARMOR.
<card qty="1" id="8aeb282b-3993-4954-b510-2bf9eec7e814">Embiggen!</card>	8aeb282b-3993-4954-b510-2bf9eec7e814	Embiggen!		Hero	2	Upgrade	⚡						CONDITION. SUPERPOWER.
<card qty="1" id="59a8fc5b-9ad8-4588-9133-63205e88a265">Shrink</card>	59a8fc5b-9ad8-4588-9133-63205e88a265	Shrink		Hero	2	Upgrade	🧪						CONDITION. SUPERPOWER.
<card qty="1" id="3dd36671-199a-4204-aefc-55d8fbf0ffd2">Nova</card>	3dd36671-199a-4204-aefc-55d8fbf0ffd2	Nova (Sam Alexander)		Protection	4	Ally	⚡						CHAMPION.
<card qty="3" id="7b4355da-df6f-471b-bd5b-08930a931f53">Preemptive Strike</card>	7b4355da-df6f-471b-bd5b-08930a931f53	Preemptive Strike		Protection	1	Event	⚡						DEFENSE.
<card qty="3" id="25194236-dc9e-49a3-b43d-1d3efe0a4f86">Tackle</card>	25194236-dc9e-49a3-b43d-1d3efe0a4f86	Tackle		Protection	3	Event	👊🏾						ATTACK.
<card qty="3" id="9738f524-63e0-4053-a26e-0ec8cdedf8e3">Energy Barrier</card>	9738f524-63e0-4053-a26e-0ec8cdedf8e3	Energy Barrier		Protection	2	Upgrade	⚡						ITEM. TECH.
<card qty="1" id="1580e69f-5f17-49c5-b6fa-2943b534c414">Lockjaw</card>	1580e69f-5f17-49c5-b6fa-2943b534c414	Lockjaw		Basic	4	Ally	👊🏾						INHUMAN.
<card qty="3" id="ec3f4812-5cae-4336-a632-589c77028199">Endurance</card>	ec3f4812-5cae-4336-a632-589c77028199	Endurance		Basic	1	Upgrade	⚡						CONDITION.
<card qty="3" id="fc5597c1-73a1-4375-a5c3-802e0ae636a5">Enhanced Reflexes</card>	fc5597c1-73a1-4375-a5c3-802e0ae636a5	Enhanced Reflexes		Basic	2	Upgrade	⚡						CONDITION.
<card qty="3" id="272efd58-2c17-49a1-a69b-c880950df0ad">Melee</card>	272efd58-2c17-49a1-a69b-c880950df0ad	Melee		Aggression	3	Event	🧪						ATTACK.
<card qty="3" id="b1c0f3c7-3d61-49f1-ab81-a2d8d77ac8f9">Concussive Blow</card>	b1c0f3c7-3d61-49f1-ab81-a2d8d77ac8f9	Concussive Blow		Justice	3	Event	👊🏾						ATTACK.
<card qty="3" id="85fd68bc-360d-49ff-877a-9605cd0f5b80">Morale Boost</card>	85fd68bc-360d-49ff-877a-9605cd0f5b80	Morale Boost		Leadership	1	Event	⚡			
<card qty="3" id="aa8c5319-9050-4406-ac8b-b9476032eb08">Down Time</card>	aa8c5319-9050-4406-ac8b-b9476032eb08	Down Time		Basic	1	Upgrade	👊🏾						CONDITION.
<card qty="1" id="ca6058a5-1011-4c30-92a2-24dc20bacc8c">Lady Sif</card>	ca6058a5-1011-4c30-92a2-24dc20bacc8c	Lady Sif		Hero	4	Ally	✨						ASGARD.
<card qty="3" id="a9ff1d22-93b0-4992-a75d-5410f22b6481">Defender of the Nine Realms</card>	a9ff1d22-93b0-4992-a75d-5410f22b6481	Defender of the Nine Realms		Hero	0	Event	👊🏾						THWART.
<card qty="1" id="240875d6-2215-4fe4-8e45-80c262ad4320">For Asgard!</card>	240875d6-2215-4fe4-8e45-80c262ad4320	For Asgard!		Hero	1	Event	👊🏾			
<card qty="3" id="9ce55e59-b32d-4078-ad06-28325a7d6cb9">Hammer Throw</card>	9ce55e59-b32d-4078-ad06-28325a7d6cb9	Hammer Throw		Hero	3	Event	⚡						ATTACK. SUPERPOWER.
<card qty="2" id="2297ef3b-fb23-4cf3-b3e5-15886332b177">Lightning Strike</card>	2297ef3b-fb23-4cf3-b3e5-15886332b177	Lightning Strike		Hero	1	Event	🧪						SUPERPOWER.
<card qty="1" id="9f603a74-98e4-429b-8a3a-53e9995e3a88">Asgard</card>	9f603a74-98e4-429b-8a3a-53e9995e3a88	Asgard		Hero	3	Support	🧪						ASGARD. LOCATION.
<card qty="2" id="40b769d9-c132-4850-a6be-6dbfb43b1a1f">God of Thunder</card>	40b769d9-c132-4850-a6be-6dbfb43b1a1f	God of Thunder		Hero	2	Upgrade	⚡						ASGARD. TITLE.
<card qty="1" id="9821dc00-2e0d-4f41-ac4d-6d32ba1c978c">Mjolnir</card>	9821dc00-2e0d-4f41-ac4d-6d32ba1c978c	Mjolnir		Hero	1	Upgrade	⚡						ASGARD. WEAPON.
<card qty="1" id="9741af10-5c37-4e80-b07d-7dd883525407">Thor's Helmet</card>	9741af10-5c37-4e80-b07d-7dd883525407	Thor's Helmet		Hero	2	Upgrade	🧪						ASGARD. ARMOR.
<card qty="1" id="f85bc375-f83d-4f39-a0b8-f5d440002a61">Hercules</card>	f85bc375-f83d-4f39-a0b8-f5d440002a61	Hercules		Aggression	6	Ally	👊🏾						AVENGER. OLYMPUS.
<card qty="1" id="5c693230-45b6-4bb5-a041-b80b41eb77ba">Valkyrie</card>	5c693230-45b6-4bb5-a041-b80b41eb77ba	Valkyrie		Aggression	3	Ally	⚡						ASGARD. AVENGER.
<card qty="3" id="dcfb7faa-b9e9-4613-995a-b485788cfb29">Get Over Here!</card>	dcfb7faa-b9e9-4613-995a-b485788cfb29	Get Over Here!		Aggression	0	Event	⚡						ATTACK.
<card qty="3" id="1941de00-ac1b-4deb-8e7d-796cb8e276ed">Mean Swing</card>	1941de00-ac1b-4deb-8e7d-796cb8e276ed	Mean Swing		Aggression	0	Event	👊🏾						SKILL.
<card qty="1" id="a22a362b-31a4-435a-859e-d10371600f1f">Hall of Heroes</card>	a22a362b-31a4-435a-859e-d10371600f1f	Hall of Heroes		Aggression	2	Support	🧪						ASGARD. LOCATION.
<card qty="3" id="2d40ae9b-71e8-4cb1-89f3-9bf896e72747">Battle Fury</card>	2d40ae9b-71e8-4cb1-89f3-9bf896e72747	Battle Fury		Aggression	1	Upgrade	⚡						CONDITION.
<card qty="1" id="f4eb1aec-d260-4f2e-a09f-45473ad30afd">Jarnbjorn</card>	f4eb1aec-d260-4f2e-a09f-45473ad30afd	Jarnbjorn		Aggression	1	Upgrade	👊🏾						ASGARD. WEAPON.
<card qty="1" id="cbc1bfdf-3da0-467e-96ed-ccdf2d073a1b">Heimdall</card>	cbc1bfdf-3da0-467e-96ed-ccdf2d073a1b	Heimdall		Basic	5	Ally	🧪						ASGARD.
<card qty="3" id="b29ba2be-60f0-4e64-963e-ae5f7f6d72d1">Invulnerability</card>	b29ba2be-60f0-4e64-963e-ae5f7f6d72d1	Invulnerability		Basic	3	Event	👊🏾						SUPERPOWER.
<card qty="3" id="683a484c-8249-464b-ad78-75bf74b4589d">Under Surveillance</card>	683a484c-8249-464b-ad78-75bf74b4589d	Under Surveillance		Justice	2	Upgrade	⚡						CONDITION.
<card qty="3" id="c468f6ce-4830-4064-a8af-906193e6d64a">Teamwork</card>	c468f6ce-4830-4064-a8af-906193e6d64a	Teamwork		Leadership	0	Event	⚡						TACTIC.
<card qty="3" id="2b08e7da-38d9-4af8-a23f-518210e21774">Second Wind</card>	2b08e7da-38d9-4af8-a23f-518210e21774	Second Wind		Protection	3	Event	🧪			
<card qty="3" id="624a0395-9a76-4b47-a72d-c2cfb82208a0">Enhanced Physique</card>	624a0395-9a76-4b47-a72d-c2cfb82208a0	Enhanced Physique		Basic	2	Upgrade	👊🏾						CONDITION.
<card qty="1" id="6a2041f1-18d4-4dbd-819f-8aaf1e1ea1cb">Winter Soldier</card>	6a2041f1-18d4-4dbd-819f-8aaf1e1ea1cb	Winter Soldier (Bucky Barnes)		Hero	4	Ally	✨						AVENGER. SPY.
<card qty="2" id="1f58d2a7-5b24-4d9b-95ca-8bdf77821831">Covert Ops</card>	1f58d2a7-5b24-4d9b-95ca-8bdf77821831	Covert Ops		Hero	3	Event	🧪						THWART.
<card qty="2" id="4a71cfeb-0787-4e58-8628-c03f539e9e0f">Dance of Death</card>	4a71cfeb-0787-4e58-8628-c03f539e9e0f	Dance of Death		Hero	3	Event	⚡						ATTACK.
<card qty="1" id="5e5ba6f1-9905-4ac4-8373-fdea887c334b">Safe House #29</card>	5e5ba6f1-9905-4ac4-8373-fdea887c334b	Safe House #29		Hero	1	Support	👊🏾						LOCATION. S.H.I.E.L.D.
<card qty="2" id="fe99e1a0-8c51-4625-9ea6-034bb006a205">Attacrobatics</card>	fe99e1a0-8c51-4625-9ea6-034bb006a205	Attacrobatics		Hero	1	Upgrade	👊🏾						ATTACK. PREPARATION. SKILL.
<card qty="2" id="2333289e-7095-4439-ac88-50acb3e772aa">Black Widow's Gauntlet</card>	2333289e-7095-4439-ac88-50acb3e772aa	Black Widow's Gauntlet		Hero	1	Upgrade	👊🏾						TECH.
<card qty="2" id="10a23cf9-436c-4255-a25f-3d9e90d326dc">Grappling Hook</card>	10a23cf9-436c-4255-a25f-3d9e90d326dc	Grappling Hook		Hero	2	Upgrade	🧪						PREPARATION. TECH.
<card qty="1" id="80abd601-51b8-495f-b87a-0068c17dda10">Synth-Suit</card>	80abd601-51b8-495f-b87a-0068c17dda10	Synth-Suit		Hero	3	Upgrade	⚡						ARMOR. TECH.
<card qty="2" id="59666723-7622-4ff7-b396-413434e60c14">Widow's Bite</card>	59666723-7622-4ff7-b396-413434e60c14	Widow's Bite		Hero	1	Upgrade	⚡						PREPARATION. TECH.
<card qty="1" id="40f11faa-8d0a-4b9b-96a7-857c285e4215">Agent Coulson</card>	40f11faa-8d0a-4b9b-96a7-857c285e4215	Agent Coulson		Justice	3	Ally	🧪						S.H.I.E.L.D. SPY.
<card qty="1" id="78e81bfc-9eae-47de-a92d-dc0f7501e419">Quake</card>	78e81bfc-9eae-47de-a92d-dc0f7501e419	Quake (Daisy Johnson)		Justice	2	Ally	⚡						AVENGER. S.H.I.E.L.D.
<card qty="3" id="f3a9ca4f-a0f5-4462-a43c-343122cc77aa">Stealth Strike</card>	f3a9ca4f-a0f5-4462-a43c-343122cc77aa	Stealth Strike		Justice	3	Event	🧪						ATTACK.
<card qty="3" id="084e6172-d001-4cfa-97b8-395744902e71">Counterintelligence</card>	084e6172-d001-4cfa-97b8-395744902e71	Counterintelligence		Justice	2	Upgrade	⚡						PREPARATION. SKILL.
<card qty="3" id="352b4ecd-ecf1-4c35-ae0b-3bb5bc0804ce">Spycraft</card>	352b4ecd-ecf1-4c35-ae0b-3bb5bc0804ce	Spycraft		Justice	1	Upgrade	👊🏾						PREPARATION. SKILL.
<card qty="1" id="912615fe-a737-4bf2-aee5-3141e0ac6583">Quincarrier</card>	912615fe-a737-4bf2-aee5-3141e0ac6583	Quincarrier		Basic	3	Support	🧪						AVENGER. VEHICLE.
<card qty="3" id="b6ebe30e-fd0b-43d2-bcee-8d21761360da">Target Acquired</card>	b6ebe30e-fd0b-43d2-bcee-8d21761360da	Target Acquired		Basic	1	Upgrade	👊🏾						PREPARATION. SKILL.
<card qty="3" id="3d0f42b6-9a45-4760-96ea-d3cbb32a4ff1">Counterattack</card>	3d0f42b6-9a45-4760-96ea-d3cbb32a4ff1	Counterattack		Aggression	1	Upgrade	👊🏾						PREPARATION. TACTIC.
<card qty="3" id="dfce6714-53f3-4361-ac9c-007f45001f0a">Rapid Response</card>	dfce6714-53f3-4361-ac9c-007f45001f0a	Rapid Response		Leadership	2	Upgrade	🧪						PREPARATION. TACTIC.
<card qty="3" id="9f77d29e-4e1d-4e75-9168-495773ddf97d">Defensive Stance</card>	9f77d29e-4e1d-4e75-9168-495773ddf97d	Defensive Stance		Protection	2	Upgrade	⚡						PREPARATION. TACTIC.
<card qty="3" id="c1974e81-e113-42a2-bee5-d01b9e4dce09">Espionage</card>	c1974e81-e113-42a2-bee5-d01b9e4dce09	Espionage		Basic	1	Upgrade	👊🏾						PREPARATION. SKILL.
<card qty="1" id="08955fc9-6ba1-4b44-83b2-edcf706bf08e">Wong</card>	08955fc9-6ba1-4b44-83b2-edcf706bf08e	Wong		Hero	3	Ally	✨						MYSTIC.
<card qty="2" id="e0731562-32cd-4ecf-aa7b-4f85eb7ecbc3">Astral Projection</card>	e0731562-32cd-4ecf-aa7b-4f85eb7ecbc3	Astral Projection		Hero	2	Event	🧪						SPELL. THWART.
<card qty="2" id="2f1acd98-4565-43f7-a9ef-f8025368a421">Magic Blast</card>	2f1acd98-4565-43f7-a9ef-f8025368a421	Magic Blast		Hero	3	Event	⚡						ATTACK. SPELL.
<card qty="2" id="a1b123c8-8b31-45dd-a67a-0757993d5872">Master of the Mystic Arts</card>	a1b123c8-8b31-45dd-a67a-0757993d5872	Master of the Mystic Arts		Hero	1	Event	🧪			
<card qty="1" id="1af6c0a9-6aad-45f3-b6ed-adc1fef9a7d3">Mystical Studies</card>	1af6c0a9-6aad-45f3-b6ed-adc1fef9a7d3	Mystical Studies		Hero	1	Event	👊🏾			
<card qty="2" id="cddf7c90-bd1c-42bb-a47f-c8d5943dfe06">Protective Ward</card>	cddf7c90-bd1c-42bb-a47f-c8d5943dfe06	Protective Ward		Hero	1	Event	👊🏾			
<card qty="1" id="c3e34f43-2ab1-4063-a3f4-79fc96a79e3c">Sanctum Sanctorum</card>	c3e34f43-2ab1-4063-a3f4-79fc96a79e3c	Sanctum Sanctorum		Hero	1	Support	🧪						LOCATION.
<card qty="1" id="c0caf3ba-0baa-4364-a6f7-e7527218392a">Cloak of Levitation</card>	c0caf3ba-0baa-4364-a6f7-e7527218392a	Cloak of Levitation		Hero	2	Upgrade	👊🏾						ARTIFACT. ITEM.
<card qty="2" id="d91c62ab-3343-4569-9707-9a1e28ebfcd9">Magical Enhancements</card>	d91c62ab-3343-4569-9707-9a1e28ebfcd9	Magical Enhancements		Hero	1	Upgrade	⚡						CONDITION. SPELL.
<card qty="1" id="807e3d24-b8e8-49ed-a4b7-a21728a22876">The Eye of Agamotto</card>	807e3d24-b8e8-49ed-a4b7-a21728a22876	The Eye of Agamotto		Hero	2	Upgrade	⚡						ARTIFACT. ITEM.
<card qty="1" id="9f38da0e-c873-4a68-869d-760f6c20e692">Brother Voodoo</card>	9f38da0e-c873-4a68-869d-760f6c20e692	Brother Voodoo (Jericho Drumm)		Protection	3	Ally	🧪						AVENGER. MYSTIC.
<card qty="1" id="5bdde0e7-90c1-40a4-a973-480ffe6eb02a">Clea</card>	5bdde0e7-90c1-40a4-a973-480ffe6eb02a	Clea		Protection	2	Ally	👊🏾						MYSTIC.
<card qty="1" id="7df162e3-e603-4aaf-b56a-48cc10274eb6">Iron Fist</card>	7df162e3-e603-4aaf-b56a-48cc10274eb6	Iron Fist (Danny Rand)		Protection	4	Ally	👊🏾						DEFENDER.
<card qty="3" id="8bacc1ad-2cd6-485b-9470-81d91ed047e5">Desperate Defense</card>	8bacc1ad-2cd6-485b-9470-81d91ed047e5	Desperate Defense		Protection	1	Event	⚡						DEFENSE.
<card qty="3" id="196aaf1c-4356-4d89-a28a-e9021edf510f">Momentum Shift</card>	196aaf1c-4356-4d89-a28a-e9021edf510f	Momentum Shift		Protection	2	Event	👊🏾						ATTACK.
<card qty="1" id="1518044d-a532-4cfa-aa11-c7f5427ece3e">The Night Nurse</card>	1518044d-a532-4cfa-aa11-c7f5427ece3e	The Night Nurse		Protection	1	Support	🧪						PERSONA.
<card qty="3" id="ba1c7989-37c8-46e7-9999-951ae18def3b">Unflappable</card>	ba1c7989-37c8-46e7-9999-951ae18def3b	Unflappable		Protection	1	Upgrade	🧪						CONDITION.
<card qty="3" id="a85dbb1d-e5ba-4f6b-8276-1f911f8ea1bd">Warning</card>	a85dbb1d-e5ba-4f6b-8276-1f911f8ea1bd	Warning		Basic	0	Event	👊🏾			
<card qty="1" id="b63402ba-906e-4119-a302-4a8dac229df0">The Sorcerer Supreme</card>	b63402ba-906e-4119-a302-4a8dac229df0	The Sorcerer Supreme		Basic	2	Upgrade	🧪						TITLE.
<card qty="3" id="41e072f8-3735-48dd-800e-8e078060797a">Skilled Strike</card>	41e072f8-3735-48dd-800e-8e078060797a	Skilled Strike		Aggression	0	Event	👊🏾						SKILL.
<card qty="3" id="bff7d04b-37c7-43c8-949a-5d1410b0b46d">Foiled!</card>	bff7d04b-37c7-43c8-949a-5d1410b0b46d	Foiled!		Justice	0	Event	⚡			
<card qty="1" id="f5a2d616-e2a4-496e-987c-b35541ebc732">Iron Man</card>	f5a2d616-e2a4-496e-987c-b35541ebc732	Iron Man (Tony Stark)		Leadership	4	Ally	✨						AVENGER.
<card qty="2" id="84d20867-4dda-40cf-933e-825536b36e58">Crushing Blow</card>	84d20867-4dda-40cf-933e-825536b36e58	Crushing Blow		Hero	1	Event	👊🏾						ATTACK.
<card qty="2" id="71df8e60-1f21-48f3-b84e-c3d56be2b97c">Hulk Smash</card>	71df8e60-1f21-48f3-b84e-c3d56be2b97c	Hulk Smash		Hero	3	Event	👊🏾						SUPERPOWER.
<card qty="2" id="da0f8fe1-f1d1-41bf-b2bb-6ea6846b34f3">Sub-Orbital Leap</card>	da0f8fe1-f1d1-41bf-b2bb-6ea6846b34f3	Sub-Orbital Leap		Hero	3	Event	👊🏾						SUPERPOWER. THWART.
<card qty="2" id="2616d6b3-6a1d-4c87-b638-a7663815f42f">Thunderclap</card>	2616d6b3-6a1d-4c87-b638-a7663815f42f	Thunderclap		Hero	3	Event	👊🏾						SUPERPOWER.
<card qty="2" id="838a75eb-b4a4-4fbb-a593-263048a1fe2d">Unstoppable Force</card>	838a75eb-b4a4-4fbb-a593-263048a1fe2d	Unstoppable Force		Hero	2	Event	👊🏾			
<card qty="2" id="56cfc968-d678-459a-b499-fe3f088bc847">Limitless Strength</card>	56cfc968-d678-459a-b499-fe3f088bc847	Limitless Strength		Hero	-	Resource	👊🏾👊🏾👊🏾					
<card qty="1" id="06448058-e157-47d9-9865-f22854e5ccd1">Banner's Laboratory</card>	06448058-e157-47d9-9865-f22854e5ccd1	Banner's Laboratory		Hero	2	Support	🧪						LOCATION.
<card qty="1" id="8f33e4c1-ef4a-494d-bd26-a1e11d0d76fc">Boundless Rage</card>	8f33e4c1-ef4a-494d-bd26-a1e11d0d76fc	Boundless Rage		Hero	1	Upgrade	👊🏾						CONDITION. GAMMA.
<card qty="1" id="a707ffc2-4117-4a90-bc0f-03f530a0300b">Immovable Object</card>	a707ffc2-4117-4a90-bc0f-03f530a0300b	Immovable Object		Hero	3	Upgrade	👊🏾						CONDITION.
<card qty="1" id="f0c00ac5-9ea0-4d72-8c7b-0de7723d16bd">Brawn</card>	f0c00ac5-9ea0-4d72-8c7b-0de7723d16bd	Brawn		Aggression	3	Ally	🧪						CHAMPION. GAMMA.
<card qty="1" id="5b8e59a0-7db5-4662-80cf-ad47918ee39a">Sentry</card>	5b8e59a0-7db5-4662-80cf-ad47918ee39a	Sentry (Robert Reynolds)		Aggression	4	Ally	⚡						AVENGER.
<card qty="1" id="5f8a5b37-579c-4d64-8934-bb7132f29698">She-Hulk</card>	5f8a5b37-579c-4d64-8934-bb7132f29698	She-Hulk (Jennifer Walters)		Aggression	4	Ally	👊🏾						AVENGER. GAMMA.
<card qty="3" id="76e8d62a-a9c3-4ea3-b17c-ebfa8e4701ce">Drop Kick</card>	76e8d62a-a9c3-4ea3-b17c-ebfa8e4701ce	Drop Kick		Aggression	3	Event	👊🏾						ATTACK.
<card qty="3" id="70654e42-12e9-4701-af8d-42811e9637de">Toe to Toe</card>	70654e42-12e9-4701-af8d-42811e9637de	Toe to Toe		Aggression	1	Event	🧪						ATTACK.
<card qty="3" id="117434d6-e46a-4805-88c0-e10f66b026ec">"You'll Pay for That!"</card>	117434d6-e46a-4805-88c0-e10f66b026ec	"You'll Pay for That!"		Aggression	1	Event	⚡						THWART.
